Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2023:Q2,pct40to60,12152698,14912808,5680264,1219776,1473873,2314557,786434,1109019,2328885,2760110,1748834,919680,91596
2023:Q2,pct20to40,6532017,7947882,3340890,773862,404977,1407125,263514,360940,1396575,1415865,750325,631324,34216
2023:Q2,pct00to20,4426006,5219757,2270568,541711,695261,208372,94582,542311,866953,793751,394725,352786,46240
2023:Q3,pct99to100,32819172,34255924,5750366,804738,13783345,571923,1220451,6255410,5869692,1436753,976860,166836,293057
2023:Q3,pct80to99,68042443,76068092,19592321,2774233,18235359,8185481,8025665,6604581,12650451,8025649,5928867,1567200,529582
2023:Q3,pct60to80,19640726,24134869,8467232,1715645,2474404,4295692,2167731,1294282,3719882,4494143,3100041,1289709,104393
2023:Q3,pct40to60,12126087,14910985,5715116,1221542,1436823,2294833,798681,1115604,2328386,2784898,1771141,922190,91567
2023:Q3,pct20to40,6544640,7972600,3376180,773748,391161,1404055,264896,361324,1401236,1427960,757176,637953,32831
2023:Q3,pct00to20,4448682,5238390,2299352,541469,680744,204598,95693,543152,873382,789709,401598,344057,44054
2023:Q4,pct99to100,34409052,35859972,5696040,812978,15276351,594970,1313737,6103768,6062129,1450921,985959,171328,293634
2023:Q4,pct80to99,70163320,78243528,19417570,2778557,19832999,8437897,8388031,6442522,12945952,8080208,5965909,1585948,528351
2023:Q4,pct60to80,20101888,24635096,8390722,1719861,2732454,4426348,2289886,1264842,3810983,4533208,3119132,1309556,104520
2023:Q4,pct40to60,12261575,15073760,5681751,1221681,1530927,2345235,839528,1080564,2374074,2812185,1788303,932256,91626
2023:Q4,pct20to40,6562402,8007575,3337326,777916,426496,1411227,276311,358706,1419593,1445173,762767,649421,32985
2023:Q4,pct00to20,4497076,5288399,2273141,545577,717417,214393,94499,537907,905465,791323,407330,339718,44275
2024:Q1,pct99to100,36116477,37574869,5833059,821956,16766254,600983,1387105,6045316,6120196,1458392,992496,169741,296155
2024:Q1,pct80to99,72841571,80970699,19953426,2804891,21427841,8509973,8793338,6379815,13101415,8129128,5982409,1574387,572332
2024:Q1,pct60to80,20790980,25313547,8588006,1736735,2989982,4463846,2443665,1253731,3837583,4522567,3121963,1294344,106260
2024:Q1,pct40to60,12535486,15354201,5762063,1232572,1624920,2361765,901683,1066081,2405117,2818714,1796437,928842,93435
2024:Q1,pct20to40,6710770,8154046,3402719,786597,461768,1417068,291166,358446,1436281,1443276,766421,644097,32758
2024:Q1,pct00to20,4590156,5389297,2332206,552808,754064,216824,94795,536852,901748,799141,411201,344952,42988
2024:Q2,pct99to100,36768687,38238305,6054749,824950,17102414,604666,1408387,6122710,6120429,1469618,1002087,172321,295210
2024:Q2,pct80to99,74230350,82429754,20814057,2816362,21791589,8554293,8922453,6462334,13068665,8199404,6025677,1582233,591494
2024:Q2,pct60to80,21239019,25792874,8905389,1743856,3048190,4486908,2492916,1268946,3846669,4553856,3144661,1303442,105753
2024:Q2,pct40to60,12695958,15536100,5881604,1237581,1646765,2371982,922092,1083178,2392899,2840142,1814627,932711,92804
2024:Q2,pct20to40,6827662,8281255,3512434,789921,469799,1420752,296000,360387,1431962,1453593,772629,650067,30897
2024:Q2,pct00to20,4724012,5521518,2430129,555399,762716,218310,95067,540308,919589,797505,416855,340080,40570
2024:Q3,pct99to100,38307795,39784922,6018320,828852,18401773,611097,1471074,6158317,6295490,1477127,1010403,173524,293200
2024:Q3,pct80to99,76123696,84384758,20666944,2832336,23169999,8627433,9263579,6500260,13324206,8261062,6070864,1596243,593955
2024:Q3,pct60to80,21640426,26231028,8853736,1753787,3272454,4524850,2624792,1275985,3925423,4590602,3171285,1314534,104783
2024:Q3,pct40to60,12851451,15717527,5867491,1244532,1726706,2387518,975359,1090885,2425036,2866076,1832480,941746,91850
2024:Q3,pct20to40,6865610,8328599,3495496,794628,500327,1424483,308583,361402,1443680,1462989,778395,655123,29471
2024:Q3,pct00to20,4765433,5572636,2413521,559246,793453,220989,95022,542056,948349,807203,421618,346594,38991
2024:Q4,pct99to100,38553749,40007637,5969677,834902,18602071,617595,1470512,6205423,6307457,1453888,1022026,169949,261913
2024:Q4,pct80to99,76392269,84675462,20459586,2868325,23386521,8701243,9234879,6550476,13474431,8283193,6114461,1570055,598677
2024:Q4,pct60to80,21691356,26256948,8784196,1775667,3307131,4563137,2609527,1285255,3932034,4565592,3191800,1286317,87475
2024:Q4,pct40to60,12924543,15783859,5848571,1260745,1739687,2403164,967441,1101254,2462996,2859316,1852970,929597,76749
2024:Q4,pct20to40,6915540,8357333,3476707,804361,505108,1428190,307142,362611,1473213,1441793,785392,643298,13103
2024:Q4,pct00to20,4761318,5559368,2392246,567188,798588,223698,94892,544196,938560,798050,428881,348843,20326
2025:Q1,pct99to100,38318425,39755630,6036412,859010,18191743,617564,1438597,6184350,6427954,1437205,1027304,169930,239971
2025:Q1,pct80to99,76370798,84664133,20778621,2904965,22980200,8714653,9069875,6527401,13688418,8293335,6139536,1574115,579684
2025:Q1,pct60to80,21738035,26302028,8883736,1801496,3237076,4570498,2537750,1281713,3989759,4563993,3201274,1286564,76155
2025:Q1,pct40to60,12960439,15824105,5891080,1273229,1719163,2410567,937670,1094117,2498279,2863665,1859834,933776,70055
2025:Q1,pct20to40,6955718,8397665,3487728,820808,496007,1436954,300763,363989,1491416,1441946,789216,644185,8545
2025:Q1,pct00to20,4803799,5603920,2415699,581614,791725,223409,95686,545715,950072,800122,430935,354737,14450
2025:Q2,pct99to100,40266977,41699659,6182483,876433,19816954,621290,1538523,6193680,6470296,1432682,1036813,172009,223860
2025:Q2,pct80to99,79329331,87712132,21347324,2965387,24717025,8767937,9613401,6536859,13764199,8382801,6190855,1584839,607107
2025:Q2,pct60to80,22503122,27097625,9094471,1839576,3517916,4598461,2744027,1284033,4019141,4594503,3228080,1296924,69499
2025:Q2,pct40to60,13266954,16151765,5980525,1298938,1821228,2425495,1020321,1094173,2511084,2884811,1877367,939485,67959
2025:Q2,pct20to40,7111110,8563544,3557714,839552,534429,1446075,320646,365762,1499366,1452435,796066,650079,6290
2025:Q2,pct00to20,4939797,5738366,2478197,597050,831420,224743,95898,548117,962941,798569,435561,352960,10048
2025:Q3,pct99to100,42175605,43614296,6137056,880210,21473230,625315,1614060,6313462,6570964,1438691,1046231,173262,219198
2025:Q3,pct80to99,81548401,90051058,21119502,3011263,26467845,8817983,10026800,6664588,13943077,8502657,6240285,1597954,664418
2025:Q3,pct60to80,22966411,27597856,9029185,1866556,3803617,4624547,2904659,1307568,4061724,4631445,3255677,1306975,68793
2025:Q3,pct40to60,13480057,16393465,5972651,1320654,1922114,2437536,1085188,1120693,2534629,2913408,1896293,948142,68973
2025:Q3,pct20to40,7179765,8641993,3550519,850180,573227,1451129,335965,368721,1512252,1462228,802590,655030,4608
2025:Q3,pct00to20,4978148,5784269,2459372,605125,869989,226335,95801,553409,974238,806121,440744,358963,6414
2025:Q4,pct99to100,42861961,44311101,6094959,881404,22069377,632655,1637142,6309288,6686276,1449140,1054026,176485,218629
2025:Q4,pct80to99,82278140,90891964,20904333,3059606,27088615,8896434,10123673,6660204,14159099,8613824,6281019,1616470,716335
2025:Q4,pct60to80,23110224,27786051,8967192,1894592,3906201,4665096,2941930,1306682,4104358,4675827,3280791,1325898,69138
2025:Q4,pct40to60,13550666,16492480,5956371,1343965,1956893,2452535,1098823,1120042,2563852,2941814,1913951,957976,69887
2025:Q4,pct20to40,7209214,8684684,3546723,860776,587017,1452178,339318,368408,1530264,1475470,807779,664410,3281
2025:Q4,pct00to20,4993256,5800582,2443845,613435,882948,229493,95281,552953,982627,807325,445643,358170,3512
2026:Q1,pct99to100,42584543,44039382,6195668,909158,21494597,635179,1598778,6404426,6801576,1454839,1058824,174597,221418
2026:Q1,pct80to99,82316020,90951668,21357722,3140144,26479857,8920730,9916085,6761991,14375139,8635648,6293920,1606719,735009
2026:Q1,pct60to80,23201193,27870677,9112194,1946790,3807023,4677570,2861311,1325040,4140749,4669484,3286353,1313192,69939
2026:Q1,pct40to60,13606826,16554474,5994139,1376537,1921692,2456238,1066419,1142491,2596958,2947648,1922458,955031,70159
2026:Q1,pct20to40,7264250,8736384,3577435,888839,573531,1450830,331643,369693,1544413,1472134,810271,658969,2894
2026:Q1,pct00to20,5036788,5853227,2486184,638333,869449,230632,95372,555783,977474,816439,449158,364523,2758
