Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,White,18461335,21048923,5993921,1643424,2011229,2980135,916532,2622251,4881430,2587588,1831010,620287,136291
1989:Q3,Black,827243,1010669,338491,110870,17098,316289,54239,38230,135452,183426,103500,78235,1691
1989:Q3,Hispanic,423193,624978,263047,67259,14711,94830,20965,56152,108014,201786,140736,46590,14460
1989:Q3,Other,728220,908194,297710,74627,47406,91075,22286,252989,122102,179974,135909,39095,4970
1989:Q4,White,18766644,21407145,6073319,1659046,2067180,3049573,950824,2634896,4972307,2640501,1866108,638342,136051
1989:Q4,Black,847517,1040154,341535,117355,18420,324869,58214,42912,136850,192637,108716,81758,2163
1989:Q4,Hispanic,438622,647367,270990,69455,15320,97777,22121,61374,110330,208745,146090,48893,13762
1989:Q4,Other,765199,950859,308473,79727,51184,94848,25076,257644,133907,185660,139668,40293,5699
1990:Q1,White,18770031,21459369,6081571,1690553,1950606,3108351,958670,2641737,5027881,2689338,1923567,625411,140360
1990:Q1,Black,862631,1058811,342456,119715,18661,332277,59345,47459,138898,196179,115608,77817,2754
1990:Q1,Hispanic,446059,660853,273432,73038,14857,99784,22495,66255,110992,214794,151844,49841,13109
1990:Q1,Other,789269,979345,315525,83677,49387,97530,26831,260944,145451,190076,144380,39251,6445
1990:Q2,White,18991876,21735420,6141124,1703861,2017721,3172627,983486,2658360,5058241,2743544,1972737,630372,140435
1990:Q2,Black,881713,1083616,342786,125990,20131,340464,62610,52439,139197,201904,120356,78353,3195
1990:Q2,Hispanic,454842,672867,276774,74236,15339,101359,23280,71213,110665,218024,155004,50815,12205
1990:Q2,Other,821657,1015797,324479,88299,53247,100158,29290,263537,156787,194140,147820,39173,7147
1990:Q3,White,18840779,21629345,6200862,1724295,1684657,3229355,969194,2678741,5142241,2788565,2013920,640925,133720
1990:Q3,Black,890183,1099022,348497,124708,18942,347867,61148,57652,140208,208839,125401,80104,3334
1990:Q3,Hispanic,460797,681396,280532,76410,13429,102134,22734,76041,110116,220599,157686,51950,10963
1990:Q3,Other,836631,1033982,332835,90741,43965,101884,29990,265262,169305,197350,150260,39323,7767
1990:Q4,White,19239230,22074097,6184509,1741909,1884439,3290058,1007494,2685959,5279729,2834867,2046337,650493,138037
1990:Q4,Black,906205,1122966,349257,125851,21409,355867,65786,62505,142291,216760,131348,81418,3994
1990:Q4,Hispanic,464279,687944,279699,77715,14527,102498,23507,80199,109799,223665,160421,53176,10068
1990:Q4,Other,862773,1062283,332931,93567,51836,103478,32847,265568,182056,199510,151705,39305,8500
1991:Q1,White,19663350,22517794,6190657,1760202,2183732,3351122,1055599,2668374,5308108,2854444,2078648,634808,140988
1991:Q1,Black,930290,1148282,347361,131881,24561,364030,71542,66587,142321,217992,136676,76792,4524
1991:Q1,Hispanic,464334,688353,275922,78251,16072,102377,24365,83318,108048,224019,161813,53135,9071
1991:Q1,Other,890825,1090048,333463,97450,63049,104718,36039,264133,191196,199223,152555,37472,9196
1991:Q2,White,19706751,22613758,6238748,1771977,2167741,3416061,1075500,2664694,5279037,2907007,2131805,635441,139761
1991:Q2,Black,947770,1171063,351420,133534,25654,372768,74221,71301,142165,223292,142131,76243,4918
1991:Q2,Hispanic,462666,686083,274830,78261,15765,101917,24423,86550,104337,223417,162447,53071,7899
1991:Q2,Other,908499,1109109,337812,99926,63656,105856,37997,262440,201422,200610,154268,36551,9791
1991:Q3,White,19989342,22938821,6297739,1791421,2315039,3480528,1114409,2651413,5288272,2949478,2162369,638304,148805
1991:Q3,Black,973092,1196865,357542,131767,27867,381560,79148,75815,143166,223773,141370,76642,5761
1991:Q3,Hispanic,467300,683705,272373,78965,16276,101022,24851,89192,101026,216405,157276,52031,7098
1991:Q3,Other,934642,1134118,342736,101322,69571,106620,40665,259735,213469,199475,153488,35523,10464
1991:Q4,White,20526918,23549968,6356321,1802567,2723517,3546538,1162131,2624375,5334519,3023051,2213429,650016,159606
1991:Q4,Black,997298,1227952,361475,133222,31780,390638,85216,79991,145631,230655,145111,78868,6676
1991:Q4,Hispanic,466549,679834,268742,78309,18048,99794,25404,91142,98395,213285,155285,51650,6350
1991:Q4,Other,963077,1163315,344048,103349,84018,107164,43607,255985,225145,200239,154055,35047,11137
1992:Q1,White,20504111,23559618,6422603,1811547,2670728,3637094,1165967,2607249,5244430,3055507,2261958,635957,157592
1992:Q1,Black,1025855,1252178,364366,137760,32782,402726,86132,84694,143718,226322,143860,75449,7013
1992:Q1,Hispanic,462107,665324,262534,76925,17331,98951,24729,93092,91762,203217,148812,49277,5128
1992:Q1,Other,976077,1174059,345044,105972,82844,109004,44599,252071,234525,197982,153646,32669,11667
1992:Q2,White,20576104,23681567,6477409,1826946,2676318,3722345,1189263,2598030,5191256,3105463,2303038,637832,164593
1992:Q2,Black,1054909,1281528,367944,142037,34197,413816,89468,89864,144202,226618,143153,75692,7773
1992:Q2,Hispanic,462703,657063,256377,75912,16870,100616,24509,94978,87801,194360,142554,47548,4258
1992:Q2,Other,996913,1192914,346323,108326,83457,117757,46327,247974,242749,196001,152498,31260,12243
1992:Q3,White,20903788,24070738,6580996,1848698,2801442,3807620,1227427,2604619,5199936,3166950,2354466,647240,165244
1992:Q3,Black,1074491,1308476,372928,138532,36407,424975,94619,95793,145222,233986,148525,77185,8276
1992:Q3,Hispanic,467497,658386,257942,75880,16940,101859,24553,96996,84217,190890,140682,47019,3189
1992:Q3,Other,1026114,1221514,352121,108615,87787,126026,48542,243973,254450,195400,152206,30489,12705
1992:Q4,White,21470965,24700177,6669674,1872627,3155371,3887055,1270663,2614399,5230388,3229212,2395319,665869,168024
1992:Q4,Black,1086679,1326468,380145,136672,38698,434831,96593,91723,147805,239788,152593,79237,7958
1992:Q4,Hispanic,470778,661033,254015,75967,18312,106221,29476,90461,86581,190255,139817,47407,3031
1992:Q4,Other,1045025,1242346,348368,108202,99963,144111,51815,233694,256193,197321,153174,32256,11891
1993:Q1,White,21764868,25011573,6707327,1877659,3281354,3933203,1328366,2669485,5214179,3246705,2414202,654538,177965
1993:Q1,Black,1107632,1342377,377203,145359,39574,440732,100165,89072,150272,234746,152553,74207,7986
1993:Q1,Hispanic,466391,651647,244498,73469,18534,109197,34180,84971,86798,185257,135718,46423,3116
1993:Q1,Other,1054826,1250305,341077,110128,104472,159482,55412,224343,255391,195479,152231,32094,11154
1993:Q2,White,22024792,25330524,6805885,1909925,3343620,3980579,1360907,2722539,5207069,3305732,2461245,664780,179707
1993:Q2,Black,1115199,1355138,385093,143354,40056,446717,100731,86136,153052,239940,158310,73998,7632
1993:Q2,Hispanic,471175,656210,246737,73820,18426,111814,37903,79395,88115,185035,135518,46599,2918
1993:Q2,Other,1062902,1259778,342372,109347,106760,174333,57854,214657,254455,196875,153274,33284,10317
1993:Q3,White,22421171,25799873,6912361,1943709,3512887,4030787,1401928,2787731,5210470,3378701,2502821,684512,191368
1993:Q3,Black,1118627,1367789,393780,139941,41181,452925,102307,83422,154233,249162,165592,75821,7749
1993:Q3,Hispanic,470267,656748,244600,74200,18741,114193,41463,74141,89409,186481,136131,47306,3044
1993:Q3,Other,1075129,1273735,345279,108217,112146,188823,60503,205121,253646,198606,153989,35029,9588
1993:Q4,White,22846108,26306337,7021528,1977957,3682050,4077540,1426385,2844840,5276037,3460229,2540878,719307,200044
1993:Q4,Black,1119603,1378672,398448,141918,42287,458552,101784,80184,155500,259069,169865,81489,7715
1993:Q4,Hispanic,468659,654295,241418,74082,19019,116282,44312,68800,90382,185636,134696,47874,3066
1993:Q4,Other,1084860,1285437,345349,108291,117332,202710,62385,195319,254052,200578,154237,37499,8842
1994:Q1,White,22972832,26464753,7106362,1996777,3530058,4126723,1438750,2919073,5347011,3491921,2568049,719519,204353
1994:Q1,Black,1124724,1385249,397597,147524,41425,464240,99802,77354,157308,260525,174393,78592,7540
1994:Q1,Hispanic,461296,645578,234832,72638,18022,118336,46685,64001,91064,184282,133552,47767,2963
1994:Q1,Other,1089945,1290046,343579,109219,112995,216457,63774,185977,258045,200101,153961,37998,8142
1994:Q2,White,23145710,26713339,7206717,2028985,3448732,4174089,1467599,3002888,5384329,3567629,2610363,747830,209436
1994:Q2,Black,1126848,1394950,403140,148840,40965,469426,99589,74668,158322,268102,178020,82633,7449
1994:Q2,Hispanic,462319,645403,234889,72489,17370,120390,49206,59605,91454,183084,132124,48065,2895
1994:Q2,Other,1098591,1300745,345718,109300,110941,230004,65717,176983,262083,202154,154609,40052,7493
1994:Q3,White,23491535,27136326,7304513,2068121,3518598,4225042,1515032,3070004,5435016,3644791,2652480,781104,211207
1994:Q3,Black,1128407,1405445,409544,146453,41396,474690,101516,71127,160719,277038,182136,87765,7137
1994:Q3,Hispanic,463079,645890,232330,73161,17351,122703,52057,55078,93210,182811,131414,48657,2740
1994:Q3,Other,1110620,1315357,347253,108780,113422,243821,68388,167774,265919,204737,155515,42426,6796
1994:Q4,White,23697243,27444945,7367641,2096751,3471329,4270036,1505305,3136003,5597880,3747702,2694094,829304,224304
1994:Q4,Black,1117246,1406478,415272,145299,41079,478842,96746,67320,161920,289232,185102,96632,7498
1994:Q4,Hispanic,466566,649653,234537,73305,16966,125242,53775,50786,95042,183087,130612,49552,2923
1994:Q4,Other,1115288,1323884,344347,108781,112796,257662,69087,158787,272424,208596,156635,45680,6281
1995:Q1,White,24182501,27957845,7418916,2130473,3690914,4327812,1572195,3190579,5626955,3775344,2717736,833606,224002
1995:Q1,Black,1126638,1415628,415152,146708,42340,484024,100712,62839,163853,288990,187349,94461,7180
1995:Q1,Hispanic,475292,658064,236473,73890,17630,128553,57163,46517,97838,182772,130152,49873,2747
1995:Q1,Other,1134950,1344420,344662,109625,119950,272679,72674,149805,275025,209470,157198,46607,5665
1995:Q2,White,24736224,28583729,7501033,2160650,3926864,4415118,1646415,3248707,5684942,3847505,2754001,864177,229327
1995:Q2,Black,1125481,1424193,421459,139362,43634,489317,105515,58277,166629,298713,193059,98373,7281
1995:Q2,Hispanic,479072,665777,237371,75284,18437,129652,60980,42576,101478,186705,132541,51410,2754
1995:Q2,Other,1140473,1354058,348445,109036,127873,267957,76797,141199,282750,213584,159236,49167,5181
1995:Q3,White,25154456,29094987,7414943,2184857,4226539,4497424,1730831,3323240,5717153,3940530,2796501,900481,243548
1995:Q3,Black,1113008,1421488,417054,134139,45227,493359,111123,54177,166409,308480,196827,103822,7831
1995:Q3,Hispanic,486032,677043,239836,76709,19587,131573,65334,39222,104782,191011,134915,53072,3024
1995:Q3,Other,1135806,1354915,341304,109319,138023,263992,81486,133293,287498,219109,162095,52224,4790
1995:Q4,White,25825219,29844264,7477688,2208775,4547801,4592382,1801602,3360285,5855732,4019045,2822549,950641,245855
1995:Q4,Black,1120415,1437990,423194,134737,52399,486767,113854,55527,171511,317575,200682,108953,7940
1995:Q4,Hispanic,502353,694404,240943,77173,23666,135342,66461,41848,108971,192051,133993,54687,3371
1995:Q4,Other,1122164,1345951,347423,108621,141888,251869,84652,138870,272628,223788,163283,53879,6626
1996:Q1,White,26318719,30398364,7571719,2237566,4712726,4681906,1869648,3381585,5943214,4079645,2868970,951309,259366
1996:Q1,Black,1130253,1446901,423230,137725,58413,479030,116211,56175,176117,316648,207556,101949,7143
1996:Q1,Hispanic,519122,714823,242619,78295,27364,140018,67853,44459,114215,195701,135911,55921,3869
1996:Q1,Other,1111308,1338609,353094,108857,142089,240201,88187,144605,261575,227300,166422,53027,7851
1996:Q2,White,26759587,30922252,7663561,2256830,4898962,4770067,1914590,3412643,6005599,4162666,2915125,982343,265198
1996:Q2,Black,1130598,1451071,429205,134188,64331,470786,115918,57161,179481,320473,210622,102611,7240
1996:Q2,Hispanic,540062,738741,246091,79804,31353,145589,69075,47613,119216,198680,136646,57609,4425
1996:Q2,Other,1102886,1336489,361951,107994,143418,228874,91339,151093,251821,233603,169815,54015,9773
1996:Q3,White,27020733,31264359,7747348,2282062,4908475,4856140,1968860,3439551,6061923,4243626,2963833,1012219,267574
1996:Q3,Black,1132133,1455537,432004,133316,68937,462111,116610,57944,184614,323404,213619,102981,6804
1996:Q3,Hispanic,569451,771994,256283,81865,34886,151942,70646,50992,125380,202543,138109,59564,4870
1996:Q3,Other,1097653,1338080,372458,107933,140208,217577,95175,157917,246813,240427,173800,55083,11544
1996:Q4,White,27642588,31966383,7819175,2298626,5139222,4926394,2113641,3503722,6165603,4323795,3003773,1049988,270034
1996:Q4,Black,1143212,1470963,429057,136923,74749,451589,127160,60130,191355,327751,216899,105015,5837
1996:Q4,Hispanic,599527,807053,264559,83361,39536,158692,73647,55512,131747,207526,140273,62149,5104
1996:Q4,Other,1095925,1343320,376314,109020,143494,205345,102248,166050,240849,247394,177686,56726,12982
1997:Q1,White,27834873,32189647,7881951,2322704,5187592,5013566,2133879,3581499,6068456,4354774,3034259,1038706,281809
1997:Q1,Black,1148878,1468642,425065,138849,79239,443104,124180,62777,195428,319764,217206,96434,6124
1997:Q1,Hispanic,630915,841366,271784,85660,43663,166366,74784,60637,138473,210451,140950,63404,6097
1997:Q1,Other,1095935,1347789,384788,109832,141799,193684,105564,174821,237301,251854,181034,55631,15189
1997:Q2,White,29076231,33507131,7987460,2335691,5977194,5114082,2338191,3636925,6117588,4430900,3076353,1060553,293994
1997:Q2,Black,1173561,1494685,429280,134321,88453,436356,141708,64551,200015,321124,219752,95240,6132
1997:Q2,Hispanic,671499,887513,282432,87917,51347,174779,79612,65506,145921,216014,143189,65791,7034
1997:Q2,Other,1116891,1375877,395997,109036,161513,182308,115733,183210,228079,258987,185293,56455,17239
1997:Q3,White,29971041,34499601,8081626,2358865,6441361,5209436,2502835,3703018,6202460,4528560,3145064,1085161,298335
1997:Q3,Black,1187437,1512604,430891,131769,95513,429374,154779,66718,203560,325167,225354,94692,5121
1997:Q3,Hispanic,711506,934545,294130,90752,57927,183410,83639,70830,153858,223039,147574,68498,6967
1997:Q3,Other,1124999,1392248,406672,108609,172076,170094,124625,191948,218225,267250,191289,57453,18508
1997:Q4,White,30461786,35070766,8185856,2377847,6571668,5289292,2504755,3815794,6325555,4608980,3180651,1118453,309876
1997:Q4,Black,1191251,1516918,428520,137481,100438,421129,149993,70582,208775,325667,223979,96337,5351
1997:Q4,Hispanic,748391,974371,303390,92567,63173,191866,84050,77443,161882,225981,147032,70592,8357
1997:Q4,Other,1120008,1394449,412522,110066,172844,156331,127638,201876,213171,274441,194697,58782,20962
1998:Q1,White,31959563,36615677,8329188,2399101,7491600,5413766,2720765,3849440,6411817,4656115,3230111,1106342,319662
1998:Q1,Black,1230551,1549353,430813,136361,110504,418480,168948,71648,212598,318801,224899,88716,5186
1998:Q1,Hispanic,795588,1024089,315255,95046,72435,201306,88964,82211,168872,228501,147637,71561,9303
1998:Q1,Other,1143959,1423205,424414,109553,196727,144498,138446,209507,200060,279246,198797,57423,23026
1998:Q2,White,32592484,37355563,8533361,2423537,7643430,5513343,2753770,3925702,6562420,4763080,3293096,1143148,326836
1998:Q2,Black,1237984,1565223,437774,137480,115807,415799,168057,74323,215982,327239,231352,91085,4802
1998:Q2,Hispanic,833369,1069353,327368,97385,78058,213082,89772,88020,175667,235984,151535,74612,9837
1998:Q2,Other,1153189,1440630,439541,109305,197598,148024,142517,217921,185724,287441,203719,58898,24824
1998:Q3,White,31991377,36845624,8725101,2458640,6775300,5591194,2578944,3968623,6747822,4854247,3356487,1171879,325881
1998:Q3,Black,1210011,1543428,443057,130477,114453,411618,144484,75948,223391,333417,237246,92034,4137
1998:Q3,Hispanic,871903,1113822,350542,101062,78135,224051,85235,92882,181915,241919,154371,77084,10464
1998:Q3,Other,1122670,1417225,450556,106551,167623,149850,138882,224907,178856,294555,208052,59721,26782
1998:Q4,White,33873562,38837510,8925806,2482850,8005126,5688475,2890840,3996437,6847976,4963948,3431840,1198589,333519
1998:Q4,Black,1256554,1606368,449055,141685,116999,425056,176964,72423,224186,349814,245026,99968,4820
1998:Q4,Hispanic,889571,1142632,361568,101961,84123,228158,95234,90554,181034,253062,162714,80118,10230
1998:Q4,Other,1192441,1489302,456380,107267,205327,159544,147917,225573,187294,296861,209009,62597,25255
1999:Q1,White,34180679,39210972,9103015,2509182,8038161,5763754,2963978,3959523,6873359,5030293,3496373,1194747,339173
1999:Q1,Black,1261959,1621995,458425,143314,112117,437025,183443,66866,220805,360036,252578,102009,5449
1999:Q1,Hispanic,887166,1148710,368502,103686,83530,231096,99445,86256,176196,261545,170074,82095,9376
1999:Q1,Other,1198398,1493928,459396,105088,206828,167486,148262,223856,183013,295530,208612,63547,23371
1999:Q2,White,35194160,40344845,9353301,2542858,8693202,5847563,3097761,4053284,6756877,5150686,3573574,1212443,364669
1999:Q2,Black,1290062,1668449,469456,152276,111915,450911,196851,66104,220936,378388,262743,108686,6959
1999:Q2,Hispanic,886669,1159638,373693,105051,86344,233713,104988,85254,170595,272969,178768,84783,9418
