Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Unincorporated businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,College,9933598,11361265,2960829,796532,1399547,1469578,561609,1619435,2553735,1427667,1050193,274658,102816
1989:Q3,SomeCollege,3921606,4677593,1490725,423526,336677,658009,173907,537611,1057138,755987,539019,192197,24771
1989:Q3,HS,4209316,4925198,1528054,482878,266028,843199,180729,533274,1091036,715882,463003,228662,24217
1989:Q3,NoHS,2375470,2628708,913561,193244,88192,511544,97775,279301,545091,253238,158941,88690,5607
1989:Q4,College,10363754,11861234,3092534,827954,1451405,1543052,600389,1667279,2678622,1497480,1098482,294878,104120
1989:Q4,SomeCollege,3943256,4702677,1488077,424022,343570,676287,177476,538603,1054643,759421,540594,194294,24533
1989:Q4,HS,4198608,4918309,1531785,474187,269521,851431,185862,522678,1082845,719701,464996,231194,23511
1989:Q4,NoHS,2312364,2563305,881921,199421,87608,496297,92508,268266,537284,250941,156510,88920,5511
1990:Q1,College,10559984,12128097,3182475,869221,1371952,1605057,618469,1704424,2776500,1568114,1157986,301501,108627
1990:Q1,SomeCollege,3927802,4691803,1479826,426996,327816,693735,175854,540542,1047034,764001,550112,188720,25169
1990:Q1,HS,4142780,4856749,1502396,474611,251538,857961,186401,513334,1070507,713969,471813,218985,23171
1990:Q1,NoHS,2237425,2481729,848287,196155,82205,481188,86616,258094,529183,244303,155488,83114,5701
1990:Q2,College,10846387,12477528,3269611,892374,1424030,1663805,644909,1741553,2841246,1631141,1208192,313320,109629
1990:Q2,SomeCollege,3965799,4737131,1482676,429325,340067,714306,179251,546456,1045051,771332,558187,187956,25189
1990:Q2,HS,4148096,4863035,1507185,468036,259470,868431,192314,508004,1059594,714939,476091,216314,22534
1990:Q2,NoHS,2189806,2430006,825691,202652,82872,468067,82190,249536,518999,240200,153448,81121,5631
1990:Q3,College,10854078,12533778,3366381,921850,1175517,1712919,644602,1775438,2937072,1679700,1248197,326699,104804
1990:Q3,SomeCollege,3960847,4739516,1494659,431407,296431,734769,173482,554963,1053805,778669,565457,188956,24256
1990:Q3,HS,4095051,4814700,1498858,467460,217077,878323,188885,505250,1058846,719648,481639,216454,21555
1990:Q3,NoHS,2118413,2355750,802828,195437,71968,455229,76099,242047,512142,237336,151974,80193,5169
1990:Q4,College,11243055,12968046,3406038,944924,1319084,1758572,680809,1795265,3063353,1724991,1277246,339197,108548
1990:Q4,SomeCollege,4044552,4831622,1489692,434644,331206,757920,179864,562543,1075753,787070,571869,190078,25123
1990:Q4,HS,4122695,4849641,1482283,466308,244498,891513,196818,501804,1066417,726946,489300,216101,21545
1990:Q4,NoHS,2062185,2297981,768384,193165,77423,443896,72143,234619,508351,235796,151396,79016,5384
1991:Q1,College,11601584,13354058,3433384,962908,1535617,1799157,724910,1793456,3104625,1752474,1302627,339189,110658
1991:Q1,SomeCollege,4131611,4921733,1487543,440340,381091,782842,188309,566750,1074858,790121,579255,184963,25903
1991:Q1,HS,4184697,4908062,1485012,465405,285339,906726,206151,495545,1063884,723365,497116,204596,21653
1991:Q1,NoHS,2030907,2260626,741464,199131,85367,433523,68174,226662,506305,229719,150694,73459,5566
1991:Q2,College,11652440,13447072,3482540,976044,1513153,1836785,745244,1796286,3097020,1794633,1340237,344658,109738
1991:Q2,SomeCollege,4184610,4987933,1503975,444455,387716,810374,191499,575315,1074599,803324,593166,184085,26073
1991:Q2,HS,4200442,4930035,1491632,464068,287154,925066,211519,493341,1057256,729593,507034,201425,21134
1991:Q2,NoHS,1988194,2214973,724665,199131,84794,424377,63878,220045,498083,226778,150215,71139,5424
1991:Q3,College,11865808,13691059,3533472,994236,1610352,1869372,779497,1788396,3115733,1825250,1359384,348853,117013
1991:Q3,SomeCollege,4284723,5096790,1525930,449163,418958,839412,199036,583383,1080908,812068,600549,183619,27900
1991:Q3,HS,4261024,4990893,1499189,467268,310762,945060,220625,490845,1057144,729869,508107,200432,21330
1991:Q3,NoHS,1952822,2174767,711798,192809,88680,415886,59916,213531,492147,221945,146463,69596,5886
1991:Q4,College,12245058,14117052,3571006,1002238,1901758,1898211,819279,1767371,3157190,1871995,1389438,357113,125444
1991:Q4,SomeCollege,4419527,5250782,1544693,454388,488240,870420,208991,589984,1094066,831254,615405,185766,30083
1991:Q4,HS,4363193,5105742,1520055,467553,368543,967326,231986,487239,1063039,742549,517553,203240,21756
1991:Q4,NoHS,1926063,2147494,694831,193268,98823,408177,56102,206899,489394,221431,145484,69462,6485
1992:Q1,College,12155572,14046280,3597083,1004864,1841496,1935808,824698,1749501,3092830,1890708,1416598,351363,122747
1992:Q1,SomeCollege,4487554,5328185,1564513,460935,494840,909199,209484,599893,1089322,840631,629238,180984,30409
1992:Q1,HS,4424757,5162802,1551606,467228,369309,999278,235628,486565,1053188,738045,520591,195635,21819
1992:Q1,NoHS,1900267,2113911,681344,199177,98041,403490,51617,201147,479095,213644,141850,65371,6423
1992:Q2,College,12113478,14028986,3612483,1010448,1822534,1962459,842907,1733732,3044423,1915507,1435247,352643,127617
1992:Q2,SomeCollege,4579544,5434265,1588855,468772,510892,948121,214935,612679,1090011,854721,642124,180426,32171
1992:Q2,HS,4501247,5243841,1576165,470116,378571,1031431,244080,488351,1055127,742595,525073,195292,22230
1992:Q2,NoHS,1896360,2105980,670550,203885,98846,412524,47646,196084,476445,209620,138800,63971,6849
1992:Q3,College,12241976,14184064,3650352,1023105,1890113,1985052,871979,1725542,3037921,1942088,1456501,358408,127179
1992:Q3,SomeCollege,4723466,5599051,1632020,475158,545542,988469,223921,630015,1103926,875584,660108,182417,33059
1992:Q3,HS,4614157,5373885,1610021,477626,404360,1065137,255550,493886,1067305,759728,539885,197558,22285
1992:Q3,NoHS,1892290,2102114,671595,195834,102562,421822,43691,191938,474672,209824,139385,63551,6888
1992:Q4,College,12571399,14529060,3680518,1018340,2144063,2016441,889750,1717793,3062155,1957662,1469007,360285,128370
1992:Q4,SomeCollege,4830955,5729352,1653506,488021,607264,1011802,236762,626525,1105473,898397,673393,192603,32401
1992:Q4,HS,4750003,5535382,1644111,491318,452034,1105939,273036,491092,1077853,785380,556713,205365,23302
1992:Q4,NoHS,1921092,2136229,674068,195790,108983,438036,49000,194867,475485,215137,141790,66516,6831
1993:Q1,College,12655347,14603152,3641940,993326,2224235,2027152,919097,1738225,3059178,1947805,1464824,347593,135388
1993:Q1,SomeCollege,4899150,5807111,1653440,502435,637813,1027022,252626,632866,1100909,907961,680154,194883,32924
1993:Q1,HS,4875020,5667348,1699219,496274,471357,1137287,292414,496854,1073944,792328,567555,200047,24726
1993:Q1,NoHS,1964199,2178290,675507,214579,110530,451153,53985,199926,472610,214091,142171,64739,7181
1993:Q2,College,12724944,14683165,3662831,992762,2254619,2035881,928215,1755913,3052944,1958221,1477429,345114,135678
1993:Q2,SomeCollege,4979766,5911691,1691438,516955,660144,1042849,262899,638849,1098556,931925,696445,203294,32186
1993:Q2,HS,4973056,5791495,1735561,513766,483231,1170197,307575,502791,1078373,818439,588772,203999,25668
1993:Q2,NoHS,1996302,2215300,690256,212962,110867,464516,58707,205173,472818,218998,145700,66255,7043
1993:Q3,College,12874061,14848988,3684362,993266,2362295,2043981,942022,1780525,3042538,1974927,1483777,347009,144141
1993:Q3,SomeCollege,5082119,6041610,1727661,531345,699285,1059518,275508,647441,1100852,959491,711844,214591,33056
1993:Q3,HS,5097577,5949396,1775262,532272,509830,1205009,325066,511312,1090644,851819,612760,211947,27112
1993:Q3,NoHS,2031438,2258150,708735,209185,113546,478222,63605,211137,473721,226713,150151,69121,7441
1993:Q4,College,13031454,15023606,3693424,990914,2467766,2048863,944872,1799354,3078412,1992152,1488114,353922,150116
1993:Q4,SomeCollege,5186639,6175861,1759308,547946,739484,1075157,283675,654079,1116213,989222,725701,230071,33450
1993:Q4,HS,5232003,6120857,1830065,550038,537172,1239460,338460,518725,1106938,888854,632824,227600,28430
1993:Q4,NoHS,2069134,2304418,723945,213351,116266,491605,67858,216985,474409,235284,153037,74576,7671
1994:Q1,College,12947448,14930123,3671249,975945,2337433,2054169,939022,1829105,3123200,1982675,1484008,346665,152002
1994:Q1,SomeCollege,5242023,6247787,1777291,563726,730671,1091161,288765,664226,1131947,1005764,736469,236029,33266
1994:Q1,HS,5345917,6256086,1895125,561442,521994,1275273,349416,529425,1123411,910170,653327,226871,29972
1994:Q1,NoHS,2113409,2351629,738704,225045,112402,505153,71807,223649,474869,238221,156150,74311,7760
1994:Q2,College,12920820,14916837,3671882,972759,2260453,2058494,946208,1865273,3141768,1996017,1491453,350107,154457
1994:Q2,SomeCollege,5310700,6345169,1811173,579771,731673,1106201,297443,676129,1142779,1034469,751292,249919,33258
1994:Q2,HS,5452149,6397285,1949347,578597,515919,1310827,362851,541976,1137768,945136,673620,239850,31666
1994:Q2,NoHS,2149799,2395145,758061,228487,109962,518386,75609,230766,473874,245346,158751,78704,7891
1994:Q3,College,13027483,15036614,3676436,976707,2293357,2065252,965289,1891644,3167929,2009131,1499026,355589,154516
1994:Q3,SomeCollege,5404362,6468313,1846949,595265,756458,1121594,310998,683614,1153435,1063951,765945,265406,32600
1994:Q3,HS,5577860,6560935,1994301,598922,530274,1347688,380846,551444,1157459,983075,694955,255159,32961
1994:Q3,NoHS,2183936,2437156,775955,225620,110678,531722,79860,237281,476041,253220,161618,83799,7803
1994:Q4,College,13061797,15099757,3673766,973849,2243845,2070634,946737,1918730,3272196,2037960,1507904,366378,163678
1994:Q4,SomeCollege,5464866,6563990,1871746,609366,761316,1134544,309513,689989,1187516,1099124,779852,285327,33945
1994:Q4,HS,5666520,6694503,2033176,614903,528154,1382426,385927,560463,1189454,1027984,714798,278104,35082
1994:Q4,NoHS,2203159,2466709,783109,226017,108856,544177,82736,243714,478100,263550,163888,91359,8303
1995:Q1,College,13279302,15308520,3658141,974463,2385166,2084472,979922,1940613,3285743,2029218,1506196,361051,161971
1995:Q1,SomeCollege,5577953,6691042,1894004,624951,810246,1150125,327720,692601,1191395,1113089,787695,292393,33001
1995:Q1,HS,5819058,6867760,2071417,631945,562868,1421092,407953,566916,1205570,1048702,732729,279471,36502
1995:Q1,NoHS,2243069,2508635,791641,229338,112554,557379,87150,249609,480963,265567,165816,91631,8120
1995:Q2,College,13568166,15613979,3674433,978812,2539525,2109390,1016689,1967257,3327873,2045813,1513844,367231,164738
1995:Q2,SomeCollege,5690327,6830053,1924819,635875,861394,1167149,348152,694716,1197948,1139726,799379,307236,33111
1995:Q2,HS,5951488,7039068,2103185,648955,599536,1455242,432813,573365,1225973,1087581,756241,292861,38479
1995:Q2,NoHS,2271269,2544656,805872,220690,116353,570262,92053,255421,484006,273387,169372,95797,8218
1995:Q3,College,13819949,15899972,3618001,980362,2741470,2136051,1063248,2007194,3353646,2080023,1529687,375257,175079
1995:Q3,SomeCollege,5769093,6939162,1917772,646063,922278,1181545,370581,699220,1201703,1170069,811785,323644,34640
1995:Q3,HS,6029566,7157042,2085084,662784,644510,1486722,458377,582031,1237533,1127476,777013,309681,40782
1995:Q3,NoHS,2270694,2552256,792279,215816,121118,582030,96568,261486,482959,281562,171851,101016,8695
1995:Q4,College,14328097,16435827,3658264,992584,2989003,2203798,1111595,2039786,3440796,2107730,1538433,395127,174170
1995:Q4,SomeCollege,5920060,7134015,1955046,653030,968816,1206206,393890,714298,1242728,1213955,832855,344071,37029
1995:Q4,HS,6095233,7242052,2089825,666340,687202,1489412,466180,591010,1252084,1146819,778937,323817,44065
1995:Q4,NoHS,2226762,2510716,786113,217352,120734,566945,94904,251438,473230,283954,170283,105145,8526
1996:Q1,College,14692934,16840237,3698903,1009043,3128878,2273847,1160033,2065628,3503905,2147303,1562706,398448,186149
1996:Q1,SomeCollege,6029683,7278763,1993921,661177,987623,1227960,416214,724408,1267460,1249080,859909,349255,39916
1996:Q1,HS,6163476,7306307,2111568,670667,706845,1488462,472581,596137,1260047,1142831,786095,313225,43511
1996:Q1,NoHS,2193309,2473390,786270,221555,117246,550886,93070,240651,463711,280081,170149,101279,8653
1996:Q2,College,15065860,17258307,3758870,1024554,3287080,2347684,1194979,2100314,3544825,2192447,1591469,412289,188689
1996:Q2,SomeCollege,6126544,7417899,2037664,664227,1008428,1247895,431933,735751,1292001,1291355,885190,363358,42807
1996:Q2,HS,6193412,7345672,2116519,672228,728437,1485374,473249,602333,1267532,1152260,787355,318418,46487
1996:Q2,NoHS,2147316,2426676,787755,217808,114118,534363,90761,230112,451759,279359,168194,102514,8651
1996:Q3,College,15356314,17596749,3836353,1044405,3321249,2424496,1238387,2134840,3597019,2240435,1624421,426470,189544
1996:Q3,SomeCollege,6179720,7511515,2075403,668756,998753,1265769,449595,745038,1308202,1331795,910316,376852,44627
1996:Q3,HS,6190230,7349805,2115614,675048,724487,1480048,474871,607076,1272661,1159575,788384,322990,48201
1996:Q3,NoHS,2093706,2371900,780723,216966,108017,517456,88438,219450,440850,278195,166241,103535,8419
1996:Q4,College,15921602,18212113,3894994,1057835,3516671,2497225,1352660,2194763,3697965,2290511,1653233,444805,192473
1996:Q4,SomeCollege,6287732,7657888,2101208,673287,1024093,1277636,489460,762313,1329891,1370156,931836,392541,45779
1996:Q4,HS,6230443,7398183,2126933,673388,750491,1467999,489048,618248,1272076,1167740,789088,330958,47694
1996:Q4,NoHS,2041476,2319535,765970,223418,105747,499161,85528,210090,429621,278060,164474,105573,8013
1997:Q1,College,16170838,18494429,3953997,1078255,3582469,2580903,1374825,2265085,3658895,2323591,1678782,444493,200316
1997:Q1,SomeCollege,6310990,7701965,2126982,677698,1018567,1292917,497191,781893,1306716,1390975,948825,392603,49547
1997:Q1,HS,6232531,7384415,2127337,674559,750622,1460538,483352,631460,1256547,1151884,784494,316355,51035
1997:Q1,NoHS,1996242,2266635,755271,226532,100635,482360,83038,201297,417502,270393,161348,100724,8321
1997:Q2,College,17170881,19550666,4038063,1095688,4190770,2673424,1520809,2322878,3709035,2379785,1712521,457581,209683
1997:Q2,SomeCollege,6528526,7953104,2167262,676660,1129711,1310638,555059,795207,1318566,1424577,968955,402706,52916
1997:Q2,HS,6375664,7529811,2136281,672706,851220,1456639,516217,640103,1256645,1154147,783760,317119,53268
1997:Q2,NoHS,1963111,2231626,753563,221911,106806,466824,83161,192002,407358,268515,159351,100632,8532
1997:Q3,College,17938582,20391412,4128823,1119557,4566863,2765358,1642963,2388510,3779337,2452830,1764261,472503,216066
1997:Q3,SomeCollege,6676461,8140727,2203554,677593,1186184,1325558,601289,810247,1336302,1464266,997085,413374,53807
1997:Q3,HS,6458555,7617760,2134181,674107,906101,1450255,539264,650458,1263394,1159206,789081,319022,51103
1997:Q3,NoHS,1921386,2189100,746761,218736,107729,451144,82364,183299,399067,267714,158854,100906,7954
1997:Q4,College,18415755,20925727,4205066,1136786,4698877,2851001,1658050,2484596,3891351,2509972,1797364,489054,223554
1997:Q4,SomeCollege,6734302,8231047,2228652,681331,1189732,1334831,601887,835566,1359047,1496745,1012491,426552,57702
1997:Q4,HS,6489984,7652002,2161182,672249,915541,1438158,527171,669252,1268448,1162018,781388,325762,54868
1997:Q4,NoHS,1881395,2147728,735388,227595,103973,434629,79326,176282,390535,266333,155116,102797,8420
1998:Q1,College,19619630,22178995,4318357,1159302,5419859,2959374,1817124,2530656,3974323,2559365,1839353,488557,231455
1998:Q1,SomeCollege,6979744,8497162,2275887,681576,1310928,1355731,661016,841478,1370547,1517418,1031835,425078,60505
1998:Q1,HS,6668398,7814667,2172863,672654,1029612,1440835,559905,673429,1265369,1146269,777743,311846,56680
1998:Q1,NoHS,1861889,2121500,732563,226529,110868,422109,79079,167243,383109,259610,152513,98563,8534
1998:Q2,College,20170610,22805644,4453865,1182724,5570334,3058097,1849931,2603764,4086930,2635034,1887900,508969,238165
1998:Q2,SomeCollege,7076183,8633345,2334388,682925,1315428,1369542,670287,856846,1403929,1557161,1055816,438748,62597
1998:Q2,HS,6736439,7896309,2212840,673913,1041544,1452195,556568,685539,1273711,1159870,783399,319335,57136
1998:Q2,NoHS,1833793,2095471,736951,228147,107586,410414,77329,159816,375227,261678,152586,100692,8400
1998:Q3,College,19874335,22573903,4608490,1217326,4953147,3145609,1741157,2654799,4253374,2699567,1936843,525712,237012
1998:Q3,SomeCollege,6952551,8544718,2392967,681380,1169965,1376522,622561,863947,1437376,1592167,1079024,449602,63541
1998:Q3,HS,6591059,7760981,2226538,680945,920545,1456807,510462,691803,1273881,1169922,787873,323469,58580
1998:Q3,NoHS,1778016,2040497,741262,217078,91853,397776,73363,151811,367354,262481,152416,101935,8130
1998:Q4,College,21380528,24167507,4792769,1238546,5922005,3204910,1969162,2694162,4345952,2786979,1999064,546970,240945
1998:Q4,SomeCollege,7209531,8813556,2405583,684062,1325829,1405154,698056,849474,1445397,1604025,1082118,454259,67648
1998:Q4,HS,6804398,8007449,2256799,685227,1048113,1477770,565499,687621,1286420,1203051,808556,337013,57482
1998:Q4,NoHS,1817671,2087302,737658,225928,115628,413398,78237,153729,362724,269630,158852,103030,7748
1999:Q1,College,21709008,24562733,4965510,1265712,5988095,3252125,2032290,2689854,4369148,2853725,2053474,555947,244304
1999:Q1,SomeCollege,7205175,8806706,2418582,681955,1307168,1427245,708803,820503,1442451,1601531,1081254,449123,71154
1999:Q1,HS,6784128,8003751,2268804,692435,1021264,1492073,573108,672178,1283889,1219624,827769,337067,54788
1999:Q1,NoHS,1829891,2102415,736441,221168,124109,427918,80927,153966,357886,272524,165140,100262,7122
1999:Q2,College,22533589,25487043,5160679,1293748,6525804,3302957,2136017,2769574,4298263,2953454,2115689,574033,263732
1999:Q2,SomeCollege,7312723,8925645,2439962,684429,1376941,1451470,735824,821679,1415340,1612922,1084281,450531,78110
1999:Q2,HS,6890747,8142259,2314593,701095,1074218,1509718,593972,680722,1267940,1251511,851166,346717,53628
1999:Q2,NoHS,1871131,2151308,748249,225572,140689,443598,84594,158025,350580,280176,172556,100300,7320
1999:Q3,College,22556183,25607530,5380386,1330187,6225748,3341630,2088833,2899146,4341599,3051347,2192312,595150,263885
1999:Q3,SomeCollege,7245710,8873851,2464815,685285,1292980,1469148,704120,840142,1417361,1628140,1092832,454435,80873
1999:Q3,HS,6825081,8111479,2347772,713985,990827,1519896,569814,703219,1265965,1286398,875938,360706,49754
1999:Q3,NoHS,1891047,2179376,760196,221245,142188,457969,85548,164355,347875,288329,180177,101603,6549
1999:Q4,College,24353049,27523955,5566420,1356448,7478228,3406784,2287867,2952292,4475916,3170906,2258782,614539,297585
1999:Q4,SomeCollege,7552153,9194756,2476595,687134,1489929,1501151,769790,832656,1437501,1642603,1093403,458638,90562
1999:Q4,HS,7111352,8423943,2386487,721869,1158313,1547484,622766,704853,1282171,1312591,887629,376890,48072
1999:Q4,NoHS,1955840,2251188,766503,225642,171809,476602,91940,167446,351247,295348,184450,103555,7343
2000:Q1,College,25141254,28406145,5835625,1394824,7909458,3457746,2380278,2951495,4476719,3264891,2316924,620067,327900
2000:Q1,SomeCollege,7667877,9309650,2521816,690936,1536982,1525390,792330,807659,1434537,1641773,1088886,453220,99667
2000:Q1,HS,7232089,8550822,2440710,735958,1192202,1565365,641454,691929,1283203,1318733,893123,378965,46645
2000:Q1,NoHS,2017191,2314008,792446,226201,186533,493321,95914,168221,351372,296817,187279,101514,8024
2000:Q2,College,25161116,28510251,6151931,1431863,7567832,3499900,2364070,3072177,4422478,3349135,2394369,643365,311401
2000:Q2,SomeCollege,7630181,9283261,2568696,695238,1449819,1544860,773898,823323,1427427,1653081,1095656,458307,99118
2000:Q2,HS,7207604,8560930,2506599,749050,1105069,1576657,627993,711613,1283948,1353326,913919,396443,42964
2000:Q2,NoHS,2053229,2357641,812353,228556,186676,508757,97834,174203,349262,304412,194152,103656,6604
2000:Q3,College,25610050,29070486,6444234,1468941,7530078,3548280,2400502,3211798,4466652,3460435,2473686,672204,314545
2000:Q3,SomeCollege,7678190,9350054,2612372,695694,1417082,1567536,776228,844891,1436251,1671865,1102522,466988,102355
2000:Q3,HS,7228354,8621252,2551100,761053,1066738,1590669,630853,735706,1285133,1392897,933482,420387,39028
2000:Q3,NoHS,2089253,2403552,833637,222487,191954,524918,100949,180883,348724,314300,200756,107495,6049
2000:Q4,College,25281576,28809035,6728534,1500840,6657624,3586659,2316000,3285985,4733393,3527459,2539988,705165,282306
2000:Q4,SomeCollege,7556941,9237647,2638300,700957,1243071,1584877,733693,845077,1491672,1680706,1104515,477328,98863
2000:Q4,HS,7093649,8530854,2614630,770304,904688,1596442,597376,741559,1305855,1437205,953018,446845,37342
2000:Q4,NoHS,2113881,2437594,852633,229654,179809,539231,101264,184564,350439,323713,207706,111929,4078
2001:Q1,College,25120234,28693809,7187138,1532300,5961193,3637419,2161017,3332953,4881789,3573574,2602499,717454,253621
2001:Q1,SomeCollege,7506099,9178994,2722173,704146,1101961,1608563,669975,836720,1535457,1672896,1104195,473547,95154
2001:Q1,HS,7079804,8529329,2731969,778062,774850,1607918,548282,739409,1348839,1449525,969100,449060,31365
2001:Q1,NoHS,2176006,2501776,896456,232240,169457,554712,100677,186827,361407,325770,213831,109663,2276
2001:Q2,College,26082507,29778424,7486334,1561361,6474547,3698878,2253201,3429436,4874666,3695917,2698786,741453,255678
2001:Q2,SomeCollege,7641053,9335985,2747551,704536,1168402,1637349,691785,844089,1542273,1694932,1121347,475611,97974
2001:Q2,HS,7193255,8683732,2778894,783070,820423,1634387,563556,749142,1354260,1490476,1004961,457927,27588
2001:Q2,NoHS,2215271,2551206,912585,229828,184434,566424,104102,190881,362952,335935,224924,109258,1753
2001:Q3,College,25431483,29309627,7780093,1594403,5432180,3751249,2088643,3502687,5160372,3878144,2807776,760045,310323
2001:Q3,SomeCollege,7457236,9184235,2776215,704681,973895,1661266,627892,844129,1596156,1726999,1137581,476636,112782
2001:Q3,HS,7020869,8538661,2823929,788604,649553,1651775,513434,751525,1359840,1517792,1021734,468570,27488
2001:Q3,NoHS,2203206,2546148,923061,223672,164028,575686,102935,193535,363231,342942,230461,109100,3381
2001:Q4,College,26575771,30487071,8007637,1623617,6164757,3838175,2193521,3479429,5179935,3911300,2856617,795750,258933
2001:Q4,SomeCollege,7633283,9385049,2825944,714028,1081608,1674318,657926,841730,1589495,1751765,1160861,493546,97358
2001:Q4,HS,7173062,8741127,2857702,796904,733189,1691518,543009,731289,1387515,1568065,1055020,488559,24486
2001:Q4,NoHS,2250165,2604592,959168,229751,176156,564434,102038,191659,381386,354427,239287,113972,1168
2002:Q1,College,27008449,31017849,8246598,1643151,6236495,3911157,2271608,3514502,5194338,4009401,2954907,795467,259027
2002:Q1,SomeCollege,7704612,9484342,2890272,720734,1078521,1680145,676183,857477,1581011,1779730,1193926,492128,93676
2002:Q1,HS,7271990,8841296,2904867,798991,725662,1719466,561010,724969,1406331,1569306,1060576,484071,24659
2002:Q1,NoHS,2279765,2631983,986085,235418,172722,550152,99595,191911,396100,352218,239401,111851,966
2002:Q2,College,26620211,30739643,8490084,1668235,5670260,3980489,2130769,3567949,5231857,4119432,3070248,811044,238140
2002:Q2,SomeCollege,7604367,9425541,2950905,729849,972638,1684284,625818,879120,1582928,1821174,1236058,500038,85078
2002:Q2,HS,7203986,8797341,2939563,803238,634106,1743087,528050,722580,1426717,1593355,1076659,493180,23516
2002:Q2,NoHS,2272271,2627891,1002078,241667,155713,534618,94106,192650,407058,355620,242075,113382,163
2002:Q3,College,25829701,30073174,8743934,1703832,4653254,4050696,1972654,3637929,5310874,4243472,3184653,829808,229011
2002:Q3,SomeCollege,7452322,9322256,3026250,737555,795844,1689254,572076,906197,1595080,1869935,1281616,508413,79906
2002:Q3,HS,7064210,8692149,2954726,811746,490085,1766127,492408,723873,1453184,1627939,1104881,499215,23843
2002:Q3,NoHS,2251256,2613404,1024099,237651,129245,518742,88350,193842,421476,362148,248010,114172,-34
2002:Q4,College,26493453,30874625,8986688,1731906,4953255,4135232,2062066,3552001,5453477,4381172,3302964,852000,226208
2002:Q4,SomeCollege,7570101,9493667,3104153,743705,832943,1701899,600431,886697,1623839,1923565,1328516,519407,75642
2002:Q4,HS,7128768,8793810,2975313,816443,512165,1797487,520108,687828,1484467,1665042,1131569,509599,23874
2002:Q4,NoHS,2262513,2631108,1049645,234130,131225,504524,87663,188746,435175,368595,253264,116002,-671
2003:Q1,College,26592017,31095182,9218550,1744948,4715782,4198043,2076542,3633102,5508215,4503164,3406287,855730,241147
2003:Q1,SomeCollege,7598635,9562954,3176351,750384,784391,1704719,603830,918456,1624824,1964319,1369646,519293,75380
2003:Q1,HS,7169140,8849309,3022886,814731,469023,1816740,527794,692417,1505719,1680169,1153960,501266,24943
2003:Q1,NoHS,2277424,2646933,1073486,239521,121931,487516,85168,190246,449065,369508,257349,112834,-675
2003:Q2,College,27969381,32720460,9473524,1768067,5597805,4270536,2273517,3728607,5608403,4751079,3560903,873493,316683
2003:Q2,SomeCollege,7843307,9889853,3263209,758532,911642,1713390,665645,955372,1622062,2046546,1432710,527992,85844
2003:Q2,HS,7344627,9068980,3065079,818541,559980,1843475,579763,700911,1501231,1724353,1190568,507125,26660
2003:Q2,NoHS,2299546,2678496,1094128,240918,134459,472017,85757,192273,458944,378950,264198,113319,1433
2003:Q3,College,28653153,33552646,9744429,1800213,5945636,4334740,2326682,3806407,5594539,4899493,3715296,889525,294672
2003:Q3,SomeCollege,7965486,10074115,3359716,766760,953924,1719370,682735,987933,1603677,2108629,1492874,537715,78040
2003:Q3,HS,7423207,9182804,3091610,827449,586735,1868199,598377,706143,1504291,1759597,1215288,517681,26628
2003:Q3,NoHS,2306332,2688481,1116124,236422,135842,455954,83988,193673,466478,382149,267475,114755,-81
2003:Q4,College,29980131,35013816,10007471,1829199,6694287,4402365,2509883,3859893,5710717,5033685,3830604,910486,292595
2003:Q4,SomeCollege,8237957,10404347,3459978,776359,1056479,1728607,742317,1014310,1626297,2166391,1543101,548938,74352
2003:Q4,HS,7615247,9423691,3132792,836557,662340,1898710,649706,707063,1536523,1808444,1248591,527476,32377
2003:Q4,NoHS,2327642,2719061,1142463,235486,143489,440979,84297,194311,478036,391420,273317,116033,2070
2004:Q1,College,31650635,36797822,10415924,1860422,7072914,4503842,2555534,3971673,6417513,5147187,3933846,910917,302424
2004:Q1,SomeCollege,8615256,10823913,3604106,789435,1102110,1756064,759870,1059570,1752758,2208657,1587079,549372,72206
2004:Q1,HS,7906298,9733650,3226754,848904,694080,1953293,670751,722992,1616875,1827352,1271624,522787,32941
2004:Q1,NoHS,2382116,2773792,1187207,239005,144345,430877,82750,197302,492306,391676,276139,113396,2141
2004:Q2,College,32116590,37448168,10780702,1897201,7057838,4609866,2583070,4191538,6327952,5331578,4093496,919132,318950
2004:Q2,SomeCollege,8783053,11064555,3753341,799505,1088957,1787397,771005,1139106,1725244,2281503,1655408,555104,70991
2004:Q2,HS,8035708,9907558,3292647,865546,679306,1996654,687260,765604,1620541,1871850,1310540,527314,33996
2004:Q2,NoHS,2399066,2796492,1218908,232862,138995,415854,80707,204415,504751,397425,281829,112989,2607
2004:Q3,College,32742046,38210474,11142955,1908020,7034793,4713150,2585883,4409398,6416275,5468428,4223207,938889,306332
2004:Q3,SomeCollege,9011363,11360404,3914267,808543,1075384,1819835,776980,1220070,1745324,2349040,1715543,567888,65609
2004:Q3,HS,8278520,10205884,3452393,873525,665302,2045513,702191,810367,1656593,1927364,1352534,542864,31966
2004:Q3,NoHS,2438267,2842511,1263461,237771,133770,401498,78774,211711,515525,404244,288209,115234,801
2004:Q4,College,34336480,39988532,11554697,1938965,7626270,4811426,2787084,4537087,6733003,5652052,4352809,960769,338474
2004:Q4,SomeCollege,9341619,11760550,4044093,828190,1157046,1893962,839895,1206308,1791057,2418930,1769232,581623,68075
