Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2003:Q1,NoHS,2646933,1313007,1073486,239521,1333926,317910,24638,22342,15048,7293,9840,4301,5539,121931,34498,39750,45418,487516,190246,39837,369508,368745,257349,112834,-1438,0,763,2277424,16674878
2003:Q2,College,32720460,11241591,9473524,1768067,21478868,2190758,1050900,873660,437209,436451,609981,557799,52182,5597805,595512,503241,1770276,4270536,3728607,287592,4751079,4738238,3560903,873493,-10389,314230,12841,27969381,32895948
2003:Q2,SomeCollege,9889853,4021741,3263209,758532,5868111,781171,199533,174618,74324,100294,137886,113875,24011,911642,208444,191730,473915,1713390,955372,120411,2046546,2042033,1432710,527992,-2477,83808,4513,7843307,26493817
2003:Q2,HS,9068980,3883620,3065079,818541,5185360,859156,144609,108801,45158,63643,81771,55259,26512,559980,183199,214803,364960,1843475,700911,123695,1724353,1720371,1190568,507125,-1733,24410,3982,7344627,33742049
2003:Q2,NoHS,2678496,1335046,1094128,240918,1343450,326395,24769,22494,15075,7419,11150,5135,6015,134459,33623,39086,46671,472017,192273,40514,378950,378213,264198,113319,-1266,1962,737,2299546,16585045
2003:Q3,College,33552646,11544642,9744429,1800213,22008004,2204184,1007976,864383,491918,372465,603489,550512,52977,5945636,617000,512980,1813702,4334740,3806407,297506,4899493,4886564,3715296,889525,-15366,297109,12929,28653153,33245042
2003:Q3,SomeCollege,10074115,4126476,3359716,766760,5947639,772544,192102,165456,83248,82207,138335,115424,22911,953924,210940,199612,483123,1719370,987933,124300,2108629,2104128,1492874,537715,-3558,77097,4500,7965486,26687002
2003:Q3,HS,9182804,3919059,3091610,827449,5263745,856306,144117,103798,50823,52975,86332,59365,26968,586735,186198,224188,374189,1868199,706143,127540,1759597,1755639,1215288,517681,-2262,24932,3959,7423207,33777970
2003:Q3,NoHS,2688481,1352545,1116124,236422,1335935,331813,24542,23721,16963,6758,11832,5735,6097,135842,32640,37807,46181,455954,193673,41930,382149,381446,267475,114755,-1956,1172,703,2306332,16494490
2003:Q4,College,35013816,11836671,10007471,1829199,23177145,2248730,975137,951710,540702,411008,590199,535954,54245,6694287,637076,531803,1978080,4402365,3859893,307866,5033685,5020759,3830604,910486,12769,266901,12926,29980131,33561085
2003:Q4,SomeCollege,10404347,4236338,3459978,776359,6168010,772394,186494,186898,91147,95751,138794,116890,21903,1056479,213223,213321,528996,1728607,1014310,128493,2166391,2161912,1543101,548938,1727,68145,4479,8237957,26878396
2003:Q4,HS,9423691,3969349,3132792,836557,5454342,862812,144431,115778,56029,59750,92470,65009,27461,662340,189135,239636,410070,1898710,707063,131896,1808444,1804521,1248591,527476,3042,25412,3923,7615247,33844927
2003:Q4,NoHS,2719061,1377949,1142463,235486,1341112,339204,24499,26458,18761,7698,12774,6368,6407,143489,31646,37235,47062,440979,194311,43456,391420,390753,273317,116033,1403,0,667,2327642,16405999
2004:Q1,College,36797822,12276346,10415924,1860422,24521476,2342620,941223,1571904,1139845,432059,605307,549164,56142,7072914,644001,544659,2010875,4503842,3971673,312458,5147187,5134257,3933846,910917,11694,277801,12930,31650635,33835677
2004:Q1,SomeCollege,10823913,4393541,3604106,789435,6430372,784994,180859,302676,198378,104298,141036,120027,21008,1102110,212961,224006,535864,1756064,1059570,130232,2208657,2204195,1587079,549372,1464,66280,4461,8615256,27063940
2004:Q1,HS,9733650,4075659,3226754,848904,5657991,883425,144670,172252,108483,63769,94251,66247,28004,694080,189471,252325,418426,1953293,722992,132808,1827352,1823455,1271624,522787,2676,26368,3897,7906298,33949721
2004:Q1,NoHS,2773792,1426212,1187207,239005,1347580,349947,24413,29565,21196,8369,14135,7124,7011,144345,30410,36230,46520,430877,197302,43836,391676,391044,276139,113396,1320,189,632,2382116,16322359
2004:Q2,College,37448168,12677904,10780702,1897201,24770264,2395717,904944,1422303,1017833,404470,631799,573773,58027,7057838,656450,550500,2032570,4609866,4191538,316738,5331578,5318027,4093496,919132,11450,293948,13551,32116590,34060418
2004:Q2,SomeCollege,11064555,4552846,3753341,799505,6511709,788225,174966,272259,174876,97382,143857,123757,20100,1088957,213954,230977,540028,1787397,1139106,131983,2281503,2276987,1655408,555104,1308,65168,4515,8783053,27239573
2004:Q2,HS,9907558,4158192,3292647,865546,5749365,895950,144744,160303,100684,59620,94068,65466,28602,679306,191534,261723,425537,1996654,765604,133942,1871850,1867840,1310540,527314,2557,27430,4009,8035708,34099152
2004:Q2,NoHS,2796492,1451769,1218908,232862,1344722,358318,24264,32984,24776,8208,15593,7966,7627,138995,29346,34764,45943,415854,204415,44246,397425,396806,281829,112989,1319,669,619,2399066,16246355
2004:Q3,College,38210474,13050975,11142955,1908020,25159499,2417632,869217,1525054,1094251,430804,613182,553403,59779,7034793,666179,559469,2026414,4713150,4409398,325010,5468428,5454591,4223207,938889,-3285,295780,13837,32742046,34226909
2004:Q3,SomeCollege,11360404,4722811,3914267,808543,6637593,784690,169294,296039,188165,107873,145055,125898,19158,1075384,214554,240421,536559,1819835,1220070,135692,2349040,2344507,1715543,567888,-447,61523,4533,9011363,27401232
2004:Q3,HS,10205884,4325918,3452393,873525,5879966,903296,144965,174005,109096,64909,102596,73334,29262,665302,193550,274182,428009,2045513,810367,138180,1927364,1923301,1352534,542864,-593,28497,4063,8278520,34300023
2004:Q3,NoHS,2842511,1501232,1263461,237771,1341278,365061,24122,35466,26469,8997,17009,8798,8211,133770,28287,33595,45179,401498,211711,45581,404244,403647,288209,115234,-411,616,597,2438267,16180776
2004:Q4,College,39988532,13493662,11554697,1938965,26494870,2516330,868378,1644271,1306649,337622,685064,625593,59471,7626270,685564,583013,2204071,4811426,4537087,333396,5652052,5637863,4352809,960769,-4389,328674,14189,34336480,34329751
2004:Q4,SomeCollege,11760550,4872282,4044093,828190,6888268,810849,170541,307007,230355,76652,145558,124582,20975,1157046,216400,257969,581926,1893962,1206308,140703,2418930,2414383,1769232,581623,-678,64205,4548,9341619,27545824
2004:Q4,HS,10528948,4470337,3578830,891507,6058611,916660,144821,176287,127967,48319,89756,59957,29799,739493,198903,281191,460706,2071351,834300,145144,2009003,2004838,1418742,558022,-817,28892,4165,8519945,34556213
2004:Q4,NoHS,2858820,1529469,1289911,239558,1329351,356287,25598,32237,24957,7280,17670,8882,8788,142775,28303,31825,48695,385979,212802,47181,423222,422624,299795,119705,-556,3680,599,2435598,16127531
2005:Q1,College,40579457,13866225,11909538,1956687,26713231,2610719,832639,1587073,1236333,350741,673115,613939,59175,7645511,686410,590873,2200801,4871006,4677375,337710,5724988,5710611,4433321,962488,-12782,327585,14377,34854469,34375545
2005:Q1,SomeCollege,11969487,5021280,4174484,846796,6948207,836573,166003,298385,219835,78550,143186,120339,22847,1154666,214703,266225,573836,1952245,1198319,144068,2456597,2452051,1813013,580285,-2481,61233,4546,9512890,27674117
2005:Q1,HS,10770140,4651764,3745421,906343,6118376,930646,141479,174593,124787,49806,93495,63103,30392,746194,200663,279444,455763,2081972,864100,150026,2081707,2077463,1505541,544903,-2174,29194,4245,8688433,34859920
2005:Q1,NoHS,2857790,1549907,1304593,245313,1307884,347264,26334,34781,27221,7560,18267,8840,9427,143697,28011,29085,50459,367091,214813,48081,438329,437733,316686,117298,-1705,5454,597,2419461,16085022
2005:Q2,College,41679659,14240149,12270379,1969770,27439510,2663262,810795,1678091,1307247,370844,680575,622097,58478,7862313,690870,606213,2274486,4933055,4900077,339772,5872962,5858076,4563479,973520,-7780,328857,14886,35806697,34373892
2005:Q2,SomeCollege,12294538,5174417,4305859,868559,7120121,852855,163963,319128,236613,82516,141429,116738,24691,1182399,213834,279525,589370,2014265,1216790,146564,2521898,2517318,1872257,587955,-1573,58679,4580,9772640,27787847
2005:Q2,HS,11123542,4864158,3942360,921798,6259383,935908,139810,185804,133260,52544,93410,62382,31028,779728,203707,283106,468653,2099575,915775,153908,2170420,2166018,1586452,551527,-1529,29568,4402,8953122,35200418
2005:Q2,NoHS,2865191,1573932,1315699,258233,1291259,335866,27459,35444,27456,7988,18781,8844,9937,147740,27831,26942,53070,349408,220085,48634,456856,456251,330572,119387,-1031,7324,606,2408335,16050777
2005:Q3,College,42853754,14649150,12669145,1980005,28204604,2741242,819874,1507796,1220291,287505,678538,621442,57096,8270630,702011,616152,2380453,4989083,5149433,349390,6024138,6009823,4693011,990346,-7371,333837,14314,36829617,34334394
2005:Q3,SomeCollege,12642929,5348813,4466021,882792,7294116,875684,167416,280712,222817,57895,139237,112796,26441,1239227,214369,289748,615084,2075440,1244577,152622,2592103,2587605,1932814,599692,-1658,56758,4498,10050826,27888747
2005:Q3,HS,11507856,5074788,4137960,936828,6433067,948282,141526,167836,128907,38929,95170,63472,31697,840158,208671,284038,489628,2118016,976445,163298,2269338,2264998,1671260,565278,-1551,30011,4340,9238518,35566982
2005:Q3,NoHS,2879875,1597198,1338908,258290,1282678,325854,29447,36112,29715,6398,19024,8843,10181,154724,27811,24520,56086,331723,226588,50787,476797,476215,344796,123069,-995,9345,582,2403078,16022321
2005:Q4,College,43802813,14998792,13005251,1993541,28804021,2798861,868645,1581971,1235929,346042,679979,625205,54774,8373639,706023,629025,2468399,5043595,5292968,360916,6139071,6125107,4805988,1004486,-3860,318494,13963,37663742,34266654
2005:Q4,SomeCollege,12948970,5497569,4598864,898705,7451401,894009,177922,301110,229123,71987,136958,108932,28026,1251108,213538,302081,635852,2137512,1241628,159684,2652341,2647902,1986907,610530,-928,51394,4439,10296628,27978553
2005:Q4,HS,11857080,5278355,4323495,954860,6578725,956313,147326,181044,133300,47744,96076,63691,32385,863368,212271,287246,507568,2138627,1014429,174456,2364934,2360607,1752231,578932,-922,30366,4327,9492147,35948889
2005:Q4,NoHS,2891581,1623218,1364054,259165,1268363,314626,32589,38360,30743,7617,18884,8857,10027,157496,27677,22341,58966,314350,229680,53393,494993,494427,357742,126607,-523,10601,566,2396588,15997180
2006:Q1,College,45297018,14987781,12988775,1999006,30309237,2951915,866199,1646597,1304441,342156,699376,648559,50817,9461566,658406,642498,2549310,5101561,5372283,359525,6307834,6293754,4945953,1008713,3137,335951,14081,38989183,34180273
2006:Q1,SomeCollege,13265518,5533998,4614768,919230,7731519,935295,179620,315640,246301,69339,134876,105608,29268,1410261,202368,314995,654829,2202468,1220279,160888,2724334,2719902,2051794,615778,766,51564,4432,10541183,28058999
2006:Q1,HS,12230997,5395996,4425404,970592,6835001,986983,147958,189396,142590,46806,92886,59821,33065,1019798,203695,291121,524586,2163109,1038460,177010,2459268,2454851,1838158,584854,904,30935,4417,9771728,36335412
2006:Q1,NoHS,2881315,1617669,1345686,271983,1263646,307561,34508,38854,31256,7599,18053,8907,9146,174238,26560,20234,61804,297673,230720,53440,513379,512814,371033,128240,417,13123,565,2367936,15972882
2006:Q2,College,45473872,15166820,13155171,2011649,30307052,2998787,891319,1605553,1199289,406263,731200,685556,45643,9182012,658784,648004,2538378,5151791,5543152,358072,6459763,6445579,5076047,1014911,8641,345979,14185,39014109,34084852
2006:Q2,SomeCollege,13401637,5629249,4693990,935258,7772388,951391,186205,313654,228242,85413,132779,102581,30198,1365233,200781,322864,646295,2264206,1226915,162064,2793102,2788679,2116024,620014,2185,50457,4422,10608535,28131820
2006:Q2,HS,12430631,5547127,4557790,989337,6883504,992065,151229,193044,136220,56824,86595,52903,33692,994333,206454,290052,521374,2183392,1085396,179569,2558463,2553957,1933626,585931,2937,31464,4506,9872168,36715828
2006:Q2,NoHS,2859963,1620530,1347544,272986,1239433,295092,37262,42198,33275,8923,16691,8979,7712,171816,26371,17676,63633,280218,234991,53487,532217,531654,386394,128756,1132,15372,563,2327746,15946951
2006:Q3,College,46278266,15288208,13261927,2026280,30990058,3062791,938195,1578368,1214026,364343,722367,682803,39563,9471019,673845,660930,2618431,5209876,5698050,356187,6590762,6576563,5166290,1043540,11854,354878,14200,39687503,33989993
2006:Q3,SomeCollege,13636149,5702901,4751998,950903,7933248,971461,196643,306544,234447,72097,129002,98181,30821,1404885,202113,335535,665139,2329953,1228969,163003,2855374,2850972,2163449,635178,3219,49127,4402,10780775,28198751
2006:Q3,HS,12719556,5674914,4666175,1008739,7044641,1000219,156348,190381,140710,49671,88500,54290,34210,1046288,212748,293592,538393,2207566,1128859,181748,2660528,2655955,2019051,600314,4616,31974,4573,10059027,37079411
2006:Q3,NoHS,2844502,1621978,1349623,272356,1222524,282954,40715,42470,34310,8160,14847,8983,5863,177313,26461,15576,66454,263624,238681,53432,551733,551174,399634,132408,1551,17581,559,2292769,15916915
2006:Q4,College,47342719,15287885,13256730,2031155,32054834,3131318,1007194,1450164,1097098,353066,724398,689551,34847,10182163,694860,676493,2745932,5273940,5807331,361041,6696464,6682167,5217097,1060648,21693,382728,14298,40646254,33905298
2006:Q4,SomeCollege,13884127,5731847,4764951,966897,8152280,992321,210924,280723,213203,67520,125615,93934,31681,1507555,204549,349874,698206,2398204,1217277,167032,2898288,2893900,2190760,646573,5565,51004,4388,10985839,28261527
2006:Q4,HS,13035979,5771823,4749115,1022708,7264156,1007926,163052,179421,131927,47494,88252,53565,34687,1158219,220400,298568,565910,2233195,1160606,188607,2744764,2740108,2083189,613723,10624,32572,4655,10291216,37415438
2006:Q4,NoHS,2831635,1617871,1340372,277499,1213764,270461,44859,43371,35388,7983,13614,8996,4618,188529,26645,13625,69777,247522,240665,54696,567808,567252,408299,135772,2653,20526,556,2263827,15880299
2007:Q1,College,48079041,15115781,13081631,2034149,32963260,3286801,1041079,1509600,1128769,380831,748678,718098,30580,10655023,703864,684020,2796918,5333249,5842888,361138,6777496,6762823,5305052,1059183,15456,383132,14673,41301545,33840368
2007:Q1,SomeCollege,14024706,5694629,4708452,986176,8330077,1033325,219026,295604,222492,73112,122756,90178,32577,1573567,204436,358729,707765,2462868,1183270,168731,2931815,2927412,2229989,644197,5097,48129,4403,11092891,28321881
2007:Q1,HS,13225694,5802201,4767523,1034679,7423493,1033758,166038,189161,137741,51420,83028,47929,35099,1237077,224812,297898,575368,2252089,1172501,191763,2794656,2789860,2146036,603110,7759,32956,4795,10431038,37713182
2007:Q1,NoHS,2794849,1597322,1307694,289628,1197527,260428,48098,44979,36392,8587,12592,9034,3558,196166,26569,11218,72153,230527,239871,54928,574842,574281,416177,133682,2046,22375,562,2220006,15834630
2007:Q2,College,48707757,15044702,13001202,2043499,33663056,3297559,1084190,1442485,1114737,327748,816243,790166,26076,10953408,722416,705003,2929219,5393672,5949459,369403,6914480,6899790,5388036,1073025,14446,424283,14690,41793277,33804806
2007:Q2,SomeCollege,14160182,5689882,4685839,1004042,8470300,1039233,228604,280118,222036,58083,120767,87460,33308,1611841,206066,376210,741460,2522191,1169656,174154,2983837,2979463,2267982,653720,5560,52200,4375,11176345,28381551
2007:Q2,HS,13388723,5836766,4789331,1047435,7551957,1023329,169260,181148,138551,42597,67673,32291,35382,1289403,231205,305253,602382,2281935,1199855,200513,2873855,2869012,2213733,613746,8014,33519,4843,10514867,37961920
2007:Q2,NoHS,2764730,1576040,1279396,296644,1188690,244562,51609,44727,37202,7525,11495,9120,2375,201072,26635,9540,75347,225826,241170,56707,590240,589685,425442,136474,1978,25790,555,2174490,15777434
2007:Q3,College,49430724,14914313,12861506,2052807,34516411,3350634,1243846,1767344,1260006,507338,848065,825701,22363,11021694,731671,717172,2994107,5452544,6015945,373389,6991839,6976804,5457792,1110633,20177,388201,15036,42438885,33808212
2007:Q3,SomeCollege,14298450,5650017,4631152,1018864,8648434,1054185,257964,359909,255636,104273,117655,83456,34199,1613369,205629,387404,753852,2577902,1143190,177375,3027687,3023308,2299882,672578,7938,42910,4379,11270763,28442268
2007:Q3,HS,13550270,5880996,4823946,1057051,7669273,1019568,181160,226572,155781,70792,60131,24502,35629,1305066,234695,306008,612374,2304106,1214017,205578,2963813,2958857,2280111,631431,13784,33531,4956,10586456,38150927
2007:Q3,NoHS,2737426,1557444,1258224,299220,1179983,229570,58182,49248,38142,11107,10658,9129,1528,202438,26476,7366,77614,220313,240635,57483,605066,604508,434887,140910,2616,26096,558,2132360,15706237
2007:Q4,College,49207283,14817339,12747503,2069836,34389945,3468709,1380472,1806272,1276862,529410,985876,963603,22274,10500464,736255,724310,2962682,5543931,5898612,382362,7095978,7080937,5525327,1133861,22755,398995,15041,42111305,33857784
2007:Q4,SomeCollege,14128856,5583140,4552424,1030715,8545716,1096156,278654,360767,251816,108952,114549,82957,31591,1520886,206458,378281,729203,2558923,1121759,180081,3075178,3070817,2331443,684316,8954,46104,4361,11053678,28505541
2007:Q4,HS,13408843,5787131,4716733,1070399,7621711,1045431,191485,228421,155746,72675,34744,0,34744,1221228,236544,303821,601516,2333702,1212855,211964,2988789,2983827,2286041,648337,16048,33400,4962,10420054,38272936
2007:Q4,NoHS,2698552,1531191,1227352,303839,1167361,231012,56716,47879,37113,10766,10442,8218,2224,185933,27025,9758,73799,230234,236102,58461,605424,604860,434323,142963,2824,24750,565,2093128,15619261
2008:Q1,College,48221504,14536903,12440753,2096150,33684601,3598401,1554334,1859705,1308594,551111,1104830,1082301,22529,9727450,730653,714101,2811001,5632787,5562251,389088,7210097,7194059,5585754,1140884,26295,441126,16038,41011407,33951102
2008:Q1,SomeCollege,13723367,5432719,4392133,1040586,8290648,1139865,305103,364251,250881,113370,110276,81129,29147,1389342,205054,356500,668206,2535140,1035421,181491,3107154,3102711,2355477,682380,10133,54722,4443,10616213,28571961
2008:Q1,HS,13075708,5629739,4544648,1085090,7445970,1070883,203869,230987,156793,74194,33850,0,33850,1098325,235166,289000,561580,2353989,1152311,216009,2974892,2969707,2277751,639395,19266,33296,5185,10100816,38334515
2008:Q1,NoHS,2621429,1482194,1180642,301552,1139235,232225,55836,46336,35983,10353,10250,7219,3031,166134,27324,11197,68577,238897,223633,58826,598688,598089,431142,139349,3076,24522,600,2022741,15517503
2008:Q2,College,47687155,14328450,12210564,2117886,33358705,3509656,1503921,1980149,1444056,536093,1099580,1071907,27672,9390357,738544,716947,2822273,5736805,5466290,394182,7211000,7194641,5634642,1145828,19313,394857,16359,40476156,34083339
2008:Q2,SomeCollege,13460148,5310367,4265953,1044414,8149781,1130692,293721,377182,270457,106726,105910,77625,28285,1322683,206146,342325,655545,2515966,1017686,181924,3108704,3104256,2361949,685396,8928,47983,4448,10351443,28641889
2008:Q2,HS,12852462,5481610,4387500,1094110,7370852,1044423,199032,236717,167347,69371,33555,0,33555,1036997,236651,281472,557653,2377117,1149002,218233,2924208,2918971,2224259,649162,12844,32706,5237,9928254,38345688
2008:Q2,NoHS,2544521,1427859,1135527,292332,1116662,226657,49852,43292,33967,9326,12259,6304,5955,152258,27820,13331,65197,248331,218944,58722,582453,581840,418432,140068,2463,20877,613,1962068,15402656
2008:Q3,College,46386573,14110460,11974964,2135496,32276113,3613943,1510260,2174233,1583958,590275,1105593,1071837,33756,8265303,738621,714848,2633112,5835860,5280584,403758,7329929,7313660,5629149,1169672,35077,479762,16268,39056645,34249669
2008:Q3,SomeCollege,13052958,5180217,4128639,1051578,7872741,1166641,291653,410121,289647,120474,101855,74347,27507,1139119,205542,323861,584689,2491505,973460,184295,3130201,3125791,2358796,690470,12513,64012,4410,9922757,28715690
2008:Q3,HS,12502257,5345811,4246490,1099321,7156446,1059459,198031,252857,177137,75720,33179,0,33179,864891,235704,269693,507951,2391103,1120332,223247,2919913,2914728,2208606,645862,27731,32530,5185,9582344,38316481
2008:Q3,NoHS,2467568,1382657,1091318,291338,1084911,226363,45272,40451,31146,9305,14693,5431,9262,128646,28119,15174,59613,256311,210911,59359,579351,578738,415291,137809,3542,22095,614,1888217,15276414
2008:Q4,College,44221501,13867911,11736079,2131832,30353590,3792090,1705689,2446890,1835093,611797,834562,797705,36856,6522658,733907,687510,2304022,5923101,4989738,413423,7152421,7134898,5612988,1178316,35492,308101,17523,37069080,34445268
2008:Q4,SomeCollege,12510549,5043344,3990959,1052385,7467205,1219385,320692,453682,329280,124401,90368,64558,25810,868831,203881,288153,477344,2458708,899619,186543,3088899,3084399,2345700,690032,13229,35438,4499,9421650,28793726
2008:Q4,HS,12039193,5206484,4114857,1091627,6832708,1088779,210672,271269,194811,76458,58061,25591,32470,617284,233209,240922,428543,2392662,1063460,227848,2878356,2872928,2173268,640309,27786,31565,5427,9160837,38256920
2008:Q4,NoHS,2381150,1344133,1053730,290402,1037018,227696,44561,33663,24916,8746,15549,4379,11170,98055,28283,15570,52425,262180,199156,59880,561318,560666,408109,135131,3529,13896,651,1819833,15140469
2009:Q1,College,43149811,13644014,11513158,2130857,29505797,3745815,1690881,2661692,1932063,729630,762386,721068,41318,5856058,741324,699314,2222464,5998217,4711516,416129,7137715,7120499,5633460,1169888,27922,289229,17216,36012097,34665310
2009:Q1,SomeCollege,12138839,4911905,3860361,1051544,7226933,1218224,314818,496252,337359,158893,83262,58875,24387,758815,204517,276650,440938,2417900,830164,185394,3075860,3071424,2350303,675223,12479,33418,4436,9062979,28876359
2009:Q1,HS,11711738,5062113,3978299,1083814,6649625,1067265,207638,291578,198655,92923,70758,38955,31803,520312,233476,236314,403898,2382819,1008587,226980,2820846,2815533,2157940,606602,19884,31107,5313,8890892,38177029
2009:Q1,NoHS,2301600,1301336,1015495,285841,1000264,222653,39717,30869,21623,9246,17119,3498,13621,82080,28631,18168,48274,266045,187732,58977,546351,545707,404885,126429,3054,11340,644,1755249,14996515
2009:Q2,College,43936469,13487885,11347571,2140314,30448584,3739762,1604424,2356624,1621297,735327,785136,739321,45815,7098942,757630,744409,2476689,6102361,4361594,421012,7172885,7156837,5658578,1163147,33278,301834,16047,36763584,34904969
2009:Q2,SomeCollege,12077928,4822601,3771716,1050885,7255327,1226162,297211,427539,270095,157444,79246,56354,22892,920461,206810,285352,494359,2390282,742728,185177,3070332,3066042,2347194,667842,14113,36892,4290,9007597,28963953
2009:Q2,HS,11666676,4932624,3852410,1080214,6734052,1053969,199221,260907,170468,90439,65092,34002,31090,665530,235723,252186,449986,2388310,935664,227464,2766709,2761703,2111092,595247,24699,30666,5005,8899968,38086834
2009:Q2,NoHS,2251341,1250191,973089,277102,1001149,218575,33808,36335,27974,8361,18818,2806,16013,89093,29104,22736,47970,272389,173905,58416,531202,530591,394709,122637,3340,9904,612,1720138,14846244
2009:Q3,College,45544699,13408086,11263202,2144885,32136612,3727331,1485161,2525670,1838004,687667,814335,764087,50248,8368783,775702,791859,2752428,6210822,4256480,428040,7206602,7190778,5652210,1181503,39999,317066,15824,38338097,35159420
2009:Q3,SomeCollege,12180539,4746127,3699051,1047076,7434412,1232310,274323,438718,299725,138993,75497,54184,21313,1084950,209378,294665,553384,2363693,721603,185890,3066652,3062418,2336365,669470,15739,40844,4234,9113887,29056871
2009:Q3,HS,11728707,4810167,3736664,1073503,6918540,1039117,188140,263654,184243,79411,58456,28110,30345,816080,238250,269202,499825,2394560,921922,229335,2731412,2726503,2077168,588011,31144,30180,4908,8997295,37996360
2009:Q3,NoHS,2201336,1204293,938490,265803,997043,214262,27695,30048,23057,6991,20467,2169,18299,95012,29573,27533,47443,278591,168229,58190,520176,519570,387685,119726,3611,8548,606,1681160,14691350
2009:Q4,College,45915420,13377888,11214862,2163026,32537532,3878218,1426332,2422661,1814738,607923,822402,767554,54848,8631159,790052,829030,2868830,6308982,4121318,438548,7257285,7243151,5669586,1189843,43762,339959,14133,38658136,35423837
2009:Q4,SomeCollege,12087678,4685819,3630525,1055294,7401859,1277376,261481,398814,286469,112344,71186,51483,19703,1104646,211196,296352,568708,2331200,692735,188164,3064507,3060474,2329770,667731,16835,46138,4033,9023171,29155475
2009:Q4,HS,11673418,4737121,3662392,1074729,6936297,1059073,181523,243451,179048,64403,55799,26211,29589,834218,239830,279160,515399,2393694,900553,233597,2679461,2674970,2030035,580652,34631,29652,4491,8993957,37915633
2009:Q4,NoHS,2164008,1176572,909488,267084,987437,214080,22982,28428,22966,5461,22136,1556,20579,89486,29947,31768,45256,283236,161585,58533,505870,505310,377362,116791,3704,7453,560,1658138,14533525
2010:Q1,College,46893730,13417315,11250708,2166607,33476414,3856746,1271321,2631987,1942131,689856,832465,773727,58739,9137890,797034,861438,2996048,6478202,4177197,436085,7268518,7252467,5642609,1175612,74708,359539,16051,39625211,35693394
2010:Q1,SomeCollege,12132012,4635750,3580993,1054757,7496263,1281469,233057,432399,298934,133466,66925,49014,17912,1158607,211620,293925,586640,2333651,713511,184458,3026659,3022469,2303003,652753,15841,50873,4190,9105353,29260128
2010:Q1,HS,11717425,4663945,3595465,1068480,7053480,1042937,167237,258553,185071,73482,52784,23958,28826,883997,239729,285628,533056,2435831,924989,228738,2627143,2622277,1966006,554698,72459,29113,4866,9090283,37854678
2010:Q1,NoHS,2131082,1148319,887360,260959,982763,209518,17176,24840,19515,5325,23471,993,22479,86390,30173,35751,43125,294582,161180,56556,484391,483779,363843,109994,3696,6246,612,1646692,14374462
2010:Q2,College,46514811,13449401,11286687,2162714,33065410,3837214,1196214,2807371,2159958,647412,849767,788093,61674,8406132,789633,874724,2863381,6618408,4385069,437497,7299299,7282521,5658265,1174024,78677,371555,16779,39215512,35963267
2010:Q2,SomeCollege,11952762,4598550,3545587,1052963,7354212,1286280,217946,443626,325558,118068,62864,46938,15926,1038446,209380,277649,535122,2326554,773768,182576,3016489,3012263,2293154,648363,16415,54331,4226,8936274,29371194
2010:Q2,HS,11574199,4601677,3542111,1059566,6972522,1028287,159223,261113,196652,64461,48577,20493,28084,774604,236453,279039,497335,2474989,986077,226824,2569209,2564228,1910115,548777,76740,28597,4980,9004990,37823520
2010:Q2,NoHS,2081607,1115929,860261,255668,965678,205098,13017,17366,13122,4244,24385,477,23908,71478,30144,38603,39116,305660,165524,55288,467641,467010,351322,107289,3609,4790,630,1613967,14215855
2010:Q3,College,48052861,13365441,11199876,2165564,34687420,3889713,1197622,2779425,2255905,523520,873518,808647,64871,9413129,811218,923692,3097496,6786622,4474637,440347,7308963,7294315,5648334,1194964,72405,378613,14649,40743897,36228629
2010:Q3,SomeCollege,12142308,4586528,3534826,1051702,7555780,1308795,215594,413961,331331,82631,59143,45179,13964,1162036,212687,284385,581078,2333488,803202,181411,3010674,3006678,2277674,653069,18951,56984,3996,9131634,29489034
2010:Q3,HS,11790810,4573223,3518100,1055123,7217586,1029893,157753,245524,199758,45767,43606,16227,27379,888613,240245,296151,537433,2532745,1019431,226192,2514045,2509550,1864696,549760,66973,28119,4495,9276765,37832185
2010:Q3,NoHS,2061246,1085763,837787,247976,975483,202536,10164,12797,9988,2809,25401,0,25401,73104,30606,43681,37839,319015,166043,54298,454529,453955,341051,105933,3792,3179,575,1606717,14059396
2010:Q4,College,49287098,13312539,11133668,2178870,35974559,3891184,1312127,2777673,2039330,738343,888329,820922,67407,10200072,829057,944366,3266656,6853098,4567951,444047,7304959,7288550,5572629,1254040,71832,390048,16409,41982139,36485743
2010:Q4,SomeCollege,12388812,4486618,3432869,1053749,7902194,1284838,238257,442544,302051,140493,71858,57686,14172,1290966,213879,302516,637520,2404697,832076,183041,2991268,2987106,2217430,685513,23613,60550,4162,9397545,29613975
2010:Q4,HS,11927536,4486848,3432893,1053955,7440688,1024482,162297,259954,185786,74168,40105,14315,25789,963002,235558,319924,570863,2629577,1008359,226570,2532053,2527348,1838620,594092,65232,29404,4705,9395483,37887026
